Time [s],PID,Address,Endpoint,Frame #,Data,CRC
3.798096632000000,ACK,,,,,
3.798098568000000,IN,0x16,0x01,,,0x18
3.798101656000000,NAK,,,,,
3.799037104000000,SOF,,,0x102,,0x10
3.799041000000000,OUT,0x16,0x01,,,0x18
3.799044264000000,DATA1,,,,0xFF 0x55 0x5F 0x8C 0x38 0xB7 0x28 0x25 0x09 0x1D 0xE8 0xDB 0x00 0x08 0x18 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x2E 0xA9,0xD939
3.799094512000000,ACK,,,,,
3.799096448000000,IN,0x16,0x01,,,0x18
3.799099540000000,NAK,,,,,
3.800037084000000,SOF,,,0x103,,0x0F
3.800040696000000,IN,0x16,0x01,,,0x18
3.800043788000000,NAK,,,,,
3.801037064000000,SOF,,,0x104,,0x00
3.801040328000000,IN,0x16,0x01,,,0x18
3.801043424000000,NAK,,,,,
3.802037044000000,SOF,,,0x105,,0x1F
3.802041640000000,OUT,0x16,0x01,,,0x18
3.802044908000000,DATA0,,,,0xFF 0x55 0x5F 0x9C 0x39 0xB7 0x38 0x25 0x09 0x2D 0x00 0xDC 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x67 0x03,0xAB0D
3.802095256000000,ACK,,,,,
3.802097188000000,IN,0x16,0x01,,,0x18
3.802100284000000,NAK,,,,,
3.803037024000000,SOF,,,0x106,,0x17
3.803041636000000,OUT,0x16,0x01,,,0x18
3.803044904000000,DATA1,,,,0xFF 0x55 0x5F 0x9C 0x39 0xB7 0x38 0x25 0x09 0x2D 0x28 0xDC 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x8F 0x2B,0xF4DC
3.803095252000000,ACK,,,,,
3.803097184000000,IN,0x16,0x01,,,0x18
3.803100280000000,NAK,,,,,
3.804037004000000,SOF,,,0x107,,0x08
3.804041620000000,OUT,0x16,0x01,,,0x18
3.804044884000000,DATA0,,,,0xFF 0x55 0x5F 0x9C 0x39 0xB7 0x38 0x25 0x09 0x2D 0x50 0xDC 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0xB7 0x53,0xD46E
3.804095224000000,ACK,,,,,
3.804097148000000,IN,0x16,0x01,,,0x18
3.804100228000000,NAK,,,,,
3.805036984000000,SOF,,,0x108,,0x09
3.805040864000000,OUT,0x16,0x01,,,0x18
3.805044132000000,DATA1,,,,0xFF 0x55 0x5F 0x9C 0x39 0xB7 0x38 0x25 0x09 0x2D 0x78 0xDC 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0xDF 0x7B,0x4BDE
3.805094472000000,ACK,,,,,
3.805096396000000,IN,0x16,0x01,,,0x18
3.805099476000000,NAK,,,,,
3.806036964000000,SOF,,,0x109,,0x16
3.806041764000000,OUT,0x16,0x01,,,0x18
3.806045028000000,DATA0,,,,0xFF 0x55 0x5F 0x9C 0x39 0xB7 0x38 0x25 0x09 0x2D 0xA0 0xDC 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x07 0xA3,0x955A
3.806095364000000,ACK,,,,,
3.806097292000000,IN,0x16,0x01,,,0x18
3.806100388000000,NAK,,,,,
3.807036944000000,SOF,,,0x10A,,0x1E
3.807041576000000,OUT,0x16,0x01,,,0x18
3.807044840000000,DATA1,,,,0xFF 0x55 0x5F 0x9C 0x39 0xB7 0x38 0x25 0x09 0x2D 0xC8 0xDC 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x2F 0xCB,0x13BC
3.807095180000000,ACK,,,,,
3.807097104000000,IN,0x16,0x01,,,0x18
3.807100188000000,NAK,,,,,
3.808036924000000,SOF,,,0x10B,,0x01
3.808041556000000,OUT,0x16,0x01,,,0x18
3.808044820000000,DATA0,,,,0xFF 0x55 0x5F 0x9C 0x39 0xB7 0x38 0x25 0x09 0x2D 0xF0 0xDC 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x57 0xF3,0x2A58
3.808095168000000,ACK,,,,,
3.808097104000000,IN,0x16,0x01,,,0x18
3.808100192000000,NAK,,,,,
